"uuid","AuthorYear","Include","QuestionOrReason","BiasRating","N","StatType","StatTypeDetails","ModelDescription","StatGrouping","...11","Stat","CILow","CIHigh","SE","T-Ratio","Wald","PValue","Statistic from Largest Model","Table","ModelNumber","Finding In Abstract?","PreventativeOrRecovery","OutcomeType","OutcomeSubType","OutcomeScale","OutcomeScaleDetails","OutcomeDetails","ToInvert","DrugsIncludeMarijuana","OutcomeNotes","Outcome Measured at Baseline?","ExposureCategory","Exposure","Exposure - Additional Notes","Exposure Measured at Baseline","Summary (SI)","Notes","CountryPopulation","Design (F/U Period)","Description of Quality/Bias","Reference","SheetRowNumber","id","id_masked"
"ce5d3873-eea4-4b8f-9cb6-2ef34c847c84","Mendolia et al. 2019","no",NA,"Moderate","38264","(least squares with individual fixed effects)",NA,NA,NA,NA,-0.002,NA,NA,0.008,NA,NA,">0.05",NA,"3","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Started/Used)","Ever smoked",NA,NA,"Religion is not very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",354,"Mendolia et al. 2019 - 354","fa1929"
"343c2589-1e24-4c41-a097-9be5e93550bf","Mendolia et al. 2019","no",NA,"Moderate","38264","(least squares with individual fixed effects)",NA,NA,NA,NA,-0.022,NA,NA,0.011,NA,NA,"<0.01",NA,"3","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Started/Used)","Ever smoked",NA,NA,"Religion is fairly important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",355,"Mendolia et al. 2019 - 355","5e4b4b"
"2c7ed2fd-f6a5-436e-9b49-2381a70cc2ea","Mendolia et al. 2019","no",NA,"Moderate","38264","(least squares with individual fixed effects)",NA,NA,NA,NA,-0.024,NA,NA,0.013,NA,NA,"<0.05",NA,"3","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Started/Used)","Ever smoked",NA,NA,"Religion is very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",356,"Mendolia et al. 2019 - 356","54db89"
"6e703e0a-bbe2-483c-9004-59d125b6799b","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.0169,NA,NA,0.008,NA,NA,"<0.05",NA,"4","",NA,NA,"Substance Use","Marijuana","Dichotomous","Use (Started/Used)","Ever tried cannabis",NA,NA,"Religion is not very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",357,"Mendolia et al. 2019 - 357","91dfde"
"d0654f2e-a295-4920-865c-314f9a76ebdd","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.062,NA,NA,0.007,NA,NA,"<0.001",NA,"4","",NA,NA,"Substance Use","Marijuana","Dichotomous","Use (Started/Used)","Ever tried cannabis",NA,NA,"Religion is fairly important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",358,"Mendolia et al. 2019 - 358","3c9cb0"
"4658c915-0e8b-472f-918e-9b272366d521","Mendolia et al. 2019","yes",NA,"Moderate","9544","b","treatment-effect ipwra",NA,NA,NA,-0.095,NA,NA,0.01,NA,NA,">0.05",NA,"4","","no","preventative","Substance Use","Marijuana","Dichotomous","Use (Started/Used)","Ever tried cannabis",NA,NA,"Religion is very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,"Adolescents who declared that religion is fairly important or very important in their lives are significantly less likely to have ever tried cannabis [effect=-0.095, p=0.01]","These reported results come from a treatment effect model utilizing propensity scores, the researchers also used OLS with school level fixed effects and individual fixed effects which yielded similar results (less significant findings in the individual fixed effects models, highest magnitude results in the school fixed effects model).","UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",359,"Mendolia et al. 2019 - 359","de8f9c"
"1ac4daae-9ca4-405a-843e-d66c87bcc7cd","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.019,NA,NA,-0.014,NA,NA,">0.05",NA,"4","",NA,NA,"Substance Use","Alcohol","Dichotomous","Use (Started/Used)","Ever drunk alcohol",NA,NA,"Religion is not very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",360,"Mendolia et al. 2019 - 360","626c8c"
"6aaeb2ca-523a-4e31-ae97-05e336c4945b","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.116,NA,NA,0.012,NA,NA,"<0.001",NA,"4","",NA,NA,"Substance Use","Alcohol","Dichotomous","Use (Started/Used)","Ever drunk alcohol",NA,NA,"Religion is fairly important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",361,"Mendolia et al. 2019 - 361","f34b78"
"8d478e88-2663-4ca2-9ea2-fce665cb50e2","Mendolia et al. 2019","yes",NA,"Moderate","9544","b","treatment-effect ipwra",NA,NA,NA,-0.227,NA,NA,0.015,NA,NA,"<0.001",NA,"4","","no","preventative","Substance Use","Alcohol","Dichotomous","Use (Started/Used)","Ever drunk alcohol",NA,NA,"Religion is very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,"Adolescents who declared that religion is fairly important or very important in their lives are significantly less likely to have ever drunk alcohol [effect=-0.0227, p=0.015]","These reported results come from a treatment effect model utilizing propensity scores, the researchers also used OLS with school level fixed effects and individual fixed effects which yielded similar results (less significant findings in the individual fixed effects models, highest magnitude results in the school fixed effects model).","UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",362,"Mendolia et al. 2019 - 362","b1bb1e"
"efbd0292-eaf9-4f09-abba-472ae213d372","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.0196,NA,NA,0.013,NA,NA,">0.05",NA,"4","",NA,NA,"Substance Use","Alcohol","Dichotomous","Use (Active)","Drinks at least once a month",NA,NA,"Religion is not very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",363,"Mendolia et al. 2019 - 363","1169ac"
"feccf3cf-94a7-4178-ba6f-c8fc145d74be","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.095,NA,NA,0.011,NA,NA,"<0.001",NA,"4","",NA,NA,"Substance Use","Alcohol","Dichotomous","Use (Active)","Drinks at least once a month",NA,NA,"Religion is fairly important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",364,"Mendolia et al. 2019 - 364","231fc5"
"a9848c4c-5751-46d2-8801-836382a41a72","Mendolia et al. 2019","no","no - prefer the initiation","Moderate","9544","b","treatment-effect ipwra",NA,NA,NA,-0.154,NA,NA,0.014,NA,NA,"<0.001",NA,"4","","no","preventative","Substance Use","Alcohol","Dichotomous","Use (Active)","Drinks at least once a month",NA,NA,"Religion is very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,"Adolescents who declared that religion is fairly important or very important in their lives are significantly less likely to drink at least once a month [effect=- 0.154, p=0.014]","These reported results come from a treatment effect model utilizing propensity scores, the researchers also used OLS with school level fixed effects and individual fixed effects which yielded similar results (less significant findings in the individual fixed effects models, highest magnitude results in the school fixed effects model).","UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",365,"Mendolia et al. 2019 - 365","27cd30"
"119ec6de-d49d-4c46-9fe0-51f817a90692","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.0202,NA,NA,0.01,NA,NA,"<.005",NA,"4","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Started/Used)","Ever smoked",NA,NA,"Religion is not very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",366,"Mendolia et al. 2019 - 366","68cbc6"
"a9b35bc6-5cc6-4849-b805-2f1624151b35","Mendolia et al. 2019","no",NA,"Moderate","",NA,NA,NA,NA,NA,-0.073,NA,NA,0.008,NA,NA,"<0.001",NA,"4","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Started/Used)","Ever smoked",NA,NA,"Religion is fairly important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,NA,NA,"UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",367,"Mendolia et al. 2019 - 367","dc2e71"
"dd9c7bfd-ae03-487a-a966-268d11af2f5d","Mendolia et al. 2019","yes",NA,"Moderate","9544","b","treatment-effect ipwra",NA,NA,NA,-0.068,NA,NA,0.011,NA,NA,"<0.001",NA,"4","","no","preventative","Substance Use","Smoking","Dichotomous","Use (Started/Used)","Ever smoked",NA,NA,"Religion is very important",NA,"R/S","Religiousness","Religiosity (importance scale)",NA,"Adolescents who declared that religion is fairly important or very important in their lives are significantly less likely to ever smoke [effect=-0.068, p=0.011]","These reported results come from a treatment effect model utilizing propensity scores, the researchers also used OLS with school level fixed effects and individual fixed effects which yielded similar results (less significant findings in the individual fixed effects models, highest magnitude results in the school fixed effects model).","UK Adolescents 13-18 from Next Steps","Prospective cohort study (4 years)","No clear control for baseline outcomes (utilized propensity scores); controlled for multiple potential confounders (mental health/self esteem, education, mothers information, income: all selected apriori) and cluster effects; multiple types of models with similar outcomes.","Mendolia, S.; Paloyo, A.; Walker, I. Intrinsic Religiosity, Personality Traits, and Adolescent Risky Behaviors. BE Journal of Economic Analysis & Policy Jul 2019;19(3):16.",368,"Mendolia et al. 2019 - 368","07a4f2"
